case,seed,f_value,stat_total,stat_gamma,stat_nu,int_PD,int_IC
1,16,0.0,10.932109966874123,10.932109966874123,0.0,0.0,4.604970041529448e-11
1,16,0.05,9.815371006727219,9.815371006727219,0.0,2.3294099996545203e-12,4.3746587667601444e-11
1,16,0.1,8.761963814496994,8.761963814496994,0.0,4.6486250173486425e-12,4.144581535415772e-11
1,16,0.15000000000000002,7.767646700143814,7.767646700143814,0.0,6.968130372389044e-12,3.91449934393864e-11
1,16,0.2,6.832034662365913,6.832034662365913,0.0,9.28945691314954e-12,3.6843322189873814e-11
1,16,0.25,5.9561880230903625,5.9561880230903625,0.0,1.1610894307762067e-11,3.454119880891574e-11
1,16,0.30000000000000004,5.139815017580986,5.139815017580986,0.0,1.3930295464235221e-11,3.2240689826711504e-11
1,16,0.35000000000000003,4.384114608168602,4.384114608168602,0.0,1.6250106429576216e-11,2.994062610232207e-11
1,16,0.4,3.688376635313034,3.688376635313034,0.0,1.8573315509754907e-11,2.76376845660785e-11
1,16,0.45,3.052905097603798,3.052905097603798,0.0,2.08935384207123e-11,2.5338449568154984e-11
1,16,0.5,2.4787671267986298,2.4787671267986298,0.0,2.321662383887876e-11,2.303469660412045e-11
1,16,0.55,1.9633235037326813,1.9633235037326813,0.0,2.5540276833618247e-11,2.073043634638965e-11
1,16,0.6000000000000001,1.510998010635376,1.510998010635376,0.0,2.7861923478355608e-11,1.8427906316632225e-11
1,16,0.65,1.1192276626825333,1.1192276626825333,0.0,3.0184685999696047e-11,1.6125825341168353e-11
1,16,0.7000000000000001,0.7915588170289993,0.7915588170289993,0.0,3.2507049247709104e-11,1.3822473642903005e-11
1,16,0.75,0.5237622857093811,0.5237622857093811,0.0,3.4827901333567685e-11,1.1519325087625088e-11
1,16,0.8,0.3061368018388748,0.3061368018388748,0.0,3.7149212716394717e-11,9.219579807030539e-12
1,16,0.8500000000000001,0.18109455704689026,0.18109455704689026,0.0,3.946874618954552e-11,6.9139411817032025e-12
1,16,0.9,0.04473724961280823,0.04473724961280823,0.0,4.1786663759224376e-11,4.62257679596545e-12
1,16,0.9500000000000001,0.0,0.0,0.0,4.410450379184625e-11,2.327301077122518e-12
1,16,1.0,0.16645297408103943,0.16645297408103943,0.0,4.6442022322531254e-11,0.0
1,79,0.0,7.499476775527,7.499476775527,0.0,0.0,4.72405627056039e-11
1,79,0.05,6.854462057352066,6.854462057352066,0.0,2.3479807638874314e-12,4.487712613210351e-11
1,79,0.1,6.241890877485275,6.241890877485275,0.0,4.684579552555076e-12,4.251554897893428e-11
